"account_id";"district_id";"frequency";"date"
659;63;"monthly issuance";961214
3137;39;"monthly issuance";961215
505;64;"monthly issuance";961216
1817;10;"monthly issuance";961216
3125;37;"monthly issuance";961216
2734;53;"monthly issuance";961216
2386;12;"monthly issuance";961217
3411;19;"monthly issuance";961217
4794;72;"monthly issuance";961218
2827;70;"monthly issuance";961218
3024;1;"monthly issuance";961218
1618;6;"monthly issuance";961218
6510;74;"monthly issuance";961218
7465;1;"weekly issuance";961219
1362;1;"monthly issuance";961219
3182;6;"monthly issuance";961220
765;12;"monthly issuance";961220
3412;31;"monthly issuance";961220
2610;54;"monthly issuance";961220
4454;63;"monthly issuance";961221
595;20;"monthly issuance";961221
1391;15;"monthly issuance";961221
3438;35;"monthly issuance";961221
1553;59;"monthly issuance";961221
10645;2;"monthly issuance";961221
2531;51;"monthly issuance";961221
1081;64;"monthly issuance";961221
2441;47;"monthly issuance";961222
193;69;"monthly issuance";961222
3390;12;"weekly issuance";961222
3393;4;"monthly issuance";961222
440;29;"monthly issuance";961222
2356;34;"weekly issuance";961223
333;73;"monthly issuance";961223
1884;54;"monthly issuance";961224
434;1;"monthly issuance";961224
2875;19;"monthly issuance";961224
2532;38;"monthly issuance";961224
3029;42;"monthly issuance";961224
2699;73;"monthly issuance";961225
935;23;"monthly issuance";961225
2777;62;"monthly issuance";961225
1659;46;"monthly issuance";961225
252;19;"monthly issuance";961226
7045;51;"monthly issuance";961226
3941;7;"monthly issuance";961226
2761;1;"monthly issuance";961226
7966;54;"monthly issuance";961227
2408;26;"monthly issuance";961227
592;23;"monthly issuance";961227
1195;42;"monthly issuance";961227
2261;1;"weekly issuance";961227
8341;64;"monthly issuance";961227
6706;38;"monthly issuance";961228
2507;62;"monthly issuance";961228
3387;25;"weekly issuance";961228
3991;1;"monthly issuance";961228
1056;1;"weekly issuance";961228
2852;70;"monthly issuance";961229
3043;1;"monthly issuance";961229
10404;1;"monthly issuance";961230
528;17;"monthly issuance";961230
9424;54;"monthly issuance";961230
3190;1;"monthly issuance";961230
1390;69;"monthly issuance";961230
1988;72;"monthly issuance";961230
2362;16;"monthly issuance";961230
2064;54;"monthly issuance";961230
2689;70;"monthly issuance";970101
9730;54;"monthly issuance";970101
1387;67;"monthly issuance";970101
2637;70;"monthly issuance";970101
1221;45;"monthly issuance";970102
1860;70;"monthly issuance";970102
3540;18;"monthly issuance";970103
263;64;"weekly issuance";970103
4660;63;"monthly issuance";970103
294;7;"monthly issuance";970105
4354;38;"monthly issuance";970108
3639;4;"monthly issuance";970108
1677;69;"monthly issuance";970108
2653;66;"monthly issuance";970108
3870;38;"monthly issuance";970108
17;1;"monthly issuance";970108
537;34;"monthly issuance";970108
10493;12;"monthly issuance";970109
2964;72;"monthly issuance";970109
752;23;"monthly issuance";970110
6064;49;"monthly issuance";970111
2981;46;"monthly issuance";970111
3527;44;"monthly issuance";970111
3005;42;"issuance after transaction";970111
11244;33;"monthly issuance";970112
3470;8;"monthly issuance";970112
3110;48;"monthly issuance";970112
2300;36;"monthly issuance";970113
10148;34;"monthly issuance";970113
1707;75;"monthly issuance";970113
512;68;"monthly issuance";970114
9031;47;"monthly issuance";970115
3375;9;"monthly issuance";970115
2571;61;"monthly issuance";970115
3304;36;"monthly issuance";970116
3908;13;"monthly issuance";970116
9549;4;"monthly issuance";970117
4534;63;"monthly issuance";970118
872;27;"monthly issuance";970118
2854;1;"monthly issuance";970118
2696;1;"monthly issuance";970119
1214;39;"monthly issuance";970119
1262;29;"monthly issuance";970119
8320;51;"monthly issuance";970119
3910;10;"monthly issuance";970119
364;1;"monthly issuance";970120
480;23;"monthly issuance";970121
2535;61;"monthly issuance";970121
9179;28;"monthly issuance";970121
2299;1;"monthly issuance";970121
6138;54;"monthly issuance";970122
1840;21;"monthly issuance";970122
3471;63;"monthly issuance";970122
1651;34;"monthly issuance";970123
320;47;"monthly issuance";970123
3961;52;"monthly issuance";970124
3379;63;"monthly issuance";970124
4052;36;"weekly issuance";970125
3964;25;"monthly issuance";970125
3681;70;"monthly issuance";970125
2229;1;"monthly issuance";970127
8742;70;"monthly issuance";970128
52;16;"monthly issuance";970129
1853;7;"monthly issuance";970129
3861;2;"monthly issuance";970130
3067;46;"monthly issuance";970130
3659;54;"monthly issuance";970201
1356;39;"monthly issuance";970201
1656;47;"monthly issuance";970201
2103;48;"monthly issuance";970201
1854;32;"monthly issuance";970202
910;1;"monthly issuance";970203
3794;20;"monthly issuance";970203
3546;55;"monthly issuance";970203
605;65;"monthly issuance";970204
3990;77;"monthly issuance";970204
2021;69;"monthly issuance";970205
11231;1;"monthly issuance";970205
4266;54;"monthly issuance";970205
2455;30;"monthly issuance";970206
3633;18;"monthly issuance";970206
4026;58;"monthly issuance";970206
3620;14;"monthly issuance";970206
4550;56;"monthly issuance";970206
1616;22;"monthly issuance";970207
1498;62;"weekly issuance";970207
598;1;"monthly issuance";970208
2262;13;"monthly issuance";970208
2126;1;"monthly issuance";970209
1418;35;"monthly issuance";970209
2537;27;"monthly issuance";970209
159;70;"monthly issuance";970211
11141;1;"weekly issuance";970211
2477;11;"monthly issuance";970211
1182;8;"monthly issuance";970211
130;54;"monthly issuance";970212
828;1;"monthly issuance";970212
2042;31;"monthly issuance";970212
4358;5;"monthly issuance";970212
3565;30;"monthly issuance";970212
796;1;"monthly issuance";970213
2381;1;"monthly issuance";970213
1430;26;"monthly issuance";970213
2085;25;"monthly issuance";970213
3059;1;"monthly issuance";970215
3959;1;"weekly issuance";970215
1068;52;"monthly issuance";970215
10915;25;"weekly issuance";970215
729;14;"monthly issuance";970215
1141;28;"monthly issuance";970216
1264;1;"monthly issuance";970216
351;50;"monthly issuance";970217
424;12;"monthly issuance";970217
1037;1;"monthly issuance";970218
2656;1;"monthly issuance";970218
5445;72;"monthly issuance";970219
3188;24;"monthly issuance";970220
3236;52;"monthly issuance";970220
2766;31;"monthly issuance";970220
1447;65;"monthly issuance";970220
3331;16;"monthly issuance";970220
4268;77;"monthly issuance";970220
1524;6;"monthly issuance";970220
4746;54;"monthly issuance";970221
3337;58;"issuance after transaction";970222
323;52;"monthly issuance";970223
2016;1;"monthly issuance";970223
226;70;"monthly issuance";970223
5180;54;"monthly issuance";970224
1619;38;"monthly issuance";970224
2661;1;"monthly issuance";970225
1818;54;"monthly issuance";970225
2937;1;"monthly issuance";970225
2194;54;"monthly issuance";970225
1336;5;"monthly issuance";970226
2325;55;"monthly issuance";970226
292;49;"monthly issuance";970226
2797;74;"monthly issuance";970226
1736;74;"monthly issuance";970226
2405;64;"monthly issuance";970227
2415;16;"monthly issuance";970227
3851;1;"monthly issuance";970227
2782;1;"monthly issuance";970227
195;70;"monthly issuance";970227
2380;46;"monthly issuance";970227
1928;70;"monthly issuance";970302
3242;28;"monthly issuance";970302
3541;70;"monthly issuance";970302
3652;36;"monthly issuance";970302
2024;20;"monthly issuance";970302
919;62;"monthly issuance";970303
1096;34;"monthly issuance";970303
1215;65;"monthly issuance";970304
6306;64;"monthly issuance";970304
2089;29;"weekly issuance";970305
850;25;"monthly issuance";970307
1668;62;"monthly issuance";970307
2224;46;"issuance after transaction";970308
3574;72;"monthly issuance";970308
6061;1;"monthly issuance";970308
2270;14;"monthly issuance";970308
214;22;"monthly issuance";970309
3031;51;"monthly issuance";970310
1746;1;"monthly issuance";970311
64;64;"monthly issuance";970311
3842;1;"monthly issuance";970312
3971;75;"monthly issuance";970313
405;55;"monthly issuance";970313
600;46;"monthly issuance";970313
1740;57;"monthly issuance";970313
2672;59;"monthly issuance";970314
114;60;"monthly issuance";970314
2760;10;"monthly issuance";970314
2597;31;"monthly issuance";970316
2908;61;"monthly issuance";970316
191;41;"monthly issuance";970317
2354;7;"monthly issuance";970317
3782;9;"weekly issuance";970317
3328;1;"monthly issuance";970317
3083;66;"monthly issuance";970318
1199;50;"monthly issuance";970318
10652;1;"monthly issuance";970318
2690;66;"monthly issuance";970319
2495;70;"monthly issuance";970319
8505;70;"monthly issuance";970320
304;4;"monthly issuance";970320
8926;1;"monthly issuance";970321
578;28;"weekly issuance";970321
1363;11;"monthly issuance";970323
1165;44;"monthly issuance";970323
85;68;"monthly issuance";970323
749;38;"monthly issuance";970323
8026;36;"monthly issuance";970323
3332;17;"monthly issuance";970325
3739;1;"monthly issuance";970325
1907;1;"monthly issuance";970325
1976;26;"monthly issuance";970325
3658;24;"monthly issuance";970325
3581;66;"monthly issuance";970326
1466;69;"weekly issuance";970326
3176;26;"monthly issuance";970326
1459;12;"monthly issuance";970326
1321;60;"monthly issuance";970327
2966;33;"monthly issuance";970327
157;11;"monthly issuance";970328
2158;38;"monthly issuance";970329
2843;30;"monthly issuance";970329
3266;14;"monthly issuance";970329
2048;76;"monthly issuance";970330
442;54;"monthly issuance";970330
3885;51;"monthly issuance";970401
1863;62;"monthly issuance";970401
9167;56;"monthly issuance";970402
2874;32;"monthly issuance";970402
3695;30;"monthly issuance";970402
10068;1;"monthly issuance";970402
2725;52;"monthly issuance";970402
2899;40;"monthly issuance";970403
144;10;"weekly issuance";970403
1933;35;"monthly issuance";970404
1034;73;"monthly issuance";970404
49;1;"monthly issuance";970406
1594;15;"monthly issuance";970406
1138;41;"monthly issuance";970407
3544;33;"monthly issuance";970407
1636;53;"monthly issuance";970408
10812;16;"monthly issuance";970408
2165;51;"monthly issuance";970408
3460;16;"monthly issuance";970408
4208;1;"monthly issuance";970408
2954;1;"monthly issuance";970408
843;6;"monthly issuance";970409
2901;1;"monthly issuance";970409
1734;37;"monthly issuance";970410
2466;39;"monthly issuance";970411
476;69;"monthly issuance";970411
1407;19;"issuance after transaction";970411
1598;15;"monthly issuance";970412
2166;71;"monthly issuance";970412
1259;72;"monthly issuance";970412
927;69;"monthly issuance";970412
2575;72;"monthly issuance";970413
4467;17;"weekly issuance";970413
1253;5;"monthly issuance";970413
1281;8;"monthly issuance";970414
1915;2;"monthly issuance";970414
3716;1;"monthly issuance";970414
1560;62;"monthly issuance";970414
4725;73;"monthly issuance";970414
1665;73;"monthly issuance";970415
12;21;"monthly issuance";970415
3398;43;"monthly issuance";970415
4475;72;"monthly issuance";970416
2586;57;"monthly issuance";970416
189;76;"monthly issuance";970416
3077;64;"monthly issuance";970416
3634;21;"monthly issuance";970416
3897;13;"monthly issuance";970416
2055;37;"monthly issuance";970417
3012;49;"monthly issuance";970418
1035;73;"monthly issuance";970418
1687;23;"monthly issuance";970418
407;72;"weekly issuance";970418
2744;70;"weekly issuance";970419
3194;11;"monthly issuance";970419
109;53;"monthly issuance";970420
1198;70;"monthly issuance";970420
3830;56;"monthly issuance";970420
3692;70;"monthly issuance";970421
3217;75;"issuance after transaction";970423
453;75;"monthly issuance";970424
2539;24;"monthly issuance";970424
794;63;"monthly issuance";970424
636;75;"monthly issuance";970424
309;14;"monthly issuance";970425
873;73;"monthly issuance";970426
589;1;"monthly issuance";970426
9484;5;"monthly issuance";970426
3052;44;"monthly issuance";970426
10134;22;"monthly issuance";970426
3846;61;"monthly issuance";970427
912;65;"monthly issuance";970427
2080;74;"monthly issuance";970427
2857;19;"monthly issuance";970428
647;1;"monthly issuance";970428
2952;65;"monthly issuance";970428
240;72;"monthly issuance";970428
1693;1;"issuance after transaction";970429
2612;1;"monthly issuance";970429
3104;1;"monthly issuance";970429
1488;25;"monthly issuance";970429
2451;54;"monthly issuance";970429
10257;27;"monthly issuance";970501
1024;19;"monthly issuance";970502
2173;64;"monthly issuance";970502
98;55;"monthly issuance";970502
3119;33;"monthly issuance";970502
1230;1;"monthly issuance";970503
2594;19;"issuance after transaction";970503
3773;10;"monthly issuance";970504
3635;10;"monthly issuance";970504
293;1;"monthly issuance";970504
1178;41;"monthly issuance";970504
3988;23;"monthly issuance";970504
2816;74;"monthly issuance";970504
722;38;"issuance after transaction";970504
2184;6;"monthly issuance";970507
10022;1;"monthly issuance";970507
1385;53;"monthly issuance";970508
3506;70;"monthly issuance";970508
316;62;"monthly issuance";970508
3711;3;"monthly issuance";970508
1982;6;"monthly issuance";970508
2071;35;"monthly issuance";970508
2800;41;"monthly issuance";970508
997;54;"monthly issuance";970508
367;23;"monthly issuance";970509
2141;21;"monthly issuance";970509
2127;1;"monthly issuance";970509
3214;67;"monthly issuance";970510
250;56;"monthly issuance";970510
3742;59;"monthly issuance";970511
3577;74;"monthly issuance";970511
2448;23;"monthly issuance";970511
1130;1;"monthly issuance";970511
2118;42;"monthly issuance";970511
2005;16;"monthly issuance";970511
475;3;"monthly issuance";970511
6922;3;"weekly issuance";970512
3122;74;"monthly issuance";970512
282;69;"monthly issuance";970512
3140;3;"monthly issuance";970513
3790;1;"weekly issuance";970513
5164;5;"monthly issuance";970513
8149;64;"issuance after transaction";970514
2900;20;"monthly issuance";970514
383;38;"monthly issuance";970515
1953;9;"weekly issuance";970515
3344;70;"monthly issuance";970515
139;38;"weekly issuance";970515
1808;28;"monthly issuance";970516
3299;11;"weekly issuance";970516
1697;63;"monthly issuance";970517
2392;1;"monthly issuance";970518
8713;53;"monthly issuance";970518
3403;63;"monthly issuance";970520
1424;32;"monthly issuance";970520
2366;68;"monthly issuance";970520
2668;21;"monthly issuance";970520
2698;49;"monthly issuance";970521
3872;25;"monthly issuance";970521
10343;8;"monthly issuance";970522
2743;51;"monthly issuance";970522
834;3;"monthly issuance";970523
1956;63;"monthly issuance";970523
4729;66;"monthly issuance";970523
760;1;"monthly issuance";970524
2324;1;"monthly issuance";970524
7559;56;"monthly issuance";970524
9208;29;"monthly issuance";970524
3163;41;"monthly issuance";970524
3732;21;"monthly issuance";970525
1710;74;"monthly issuance";970525
868;1;"monthly issuance";970526
534;1;"monthly issuance";970526
3662;4;"monthly issuance";970526
11053;46;"monthly issuance";970527
3172;77;"monthly issuance";970527
3905;54;"issuance after transaction";970528
464;43;"monthly issuance";970528
1574;75;"monthly issuance";970528
2891;42;"monthly issuance";970528
2860;54;"weekly issuance";970530
10679;1;"monthly issuance";970530
5;15;"monthly issuance";970530
4130;70;"monthly issuance";970601
4527;9;"monthly issuance";970601
3951;22;"monthly issuance";970602
3700;1;"monthly issuance";970603
2564;36;"monthly issuance";970603
3202;8;"monthly issuance";970604
879;9;"monthly issuance";970604
2404;8;"monthly issuance";970605
1537;54;"monthly issuance";970606
3768;52;"monthly issuance";970606
5944;27;"monthly issuance";970606
9673;76;"monthly issuance";970607
229;1;"monthly issuance";970607
614;25;"monthly issuance";970607
1724;48;"monthly issuance";970607
1185;12;"monthly issuance";970607
349;72;"monthly issuance";970608
682;54;"monthly issuance";970608
291;7;"monthly issuance";970608
3211;72;"monthly issuance";970609
3060;73;"monthly issuance";970609
4471;4;"weekly issuance";970609
2956;15;"monthly issuance";970610
2019;64;"monthly issuance";970611
1491;47;"monthly issuance";970611
3496;42;"monthly issuance";970611
1841;36;"monthly issuance";970612
7180;7;"weekly issuance";970612
5648;59;"monthly issuance";970613
2509;43;"monthly issuance";970613
2878;1;"monthly issuance";970614
1015;1;"monthly issuance";970614
1753;71;"monthly issuance";970614
2372;1;"monthly issuance";970615
6097;29;"monthly issuance";970615
2720;2;"weekly issuance";970616
2006;25;"monthly issuance";970616
3953;1;"monthly issuance";970616
2135;51;"monthly issuance";970617
1551;72;"monthly issuance";970618
1095;54;"monthly issuance";970618
3703;74;"monthly issuance";970618
3719;37;"monthly issuance";970619
2057;1;"monthly issuance";970620
2560;15;"monthly issuance";970620
3986;19;"monthly issuance";970620
4858;67;"monthly issuance";970621
1354;31;"monthly issuance";970621
3262;23;"monthly issuance";970622
3100;65;"monthly issuance";970622
1839;5;"monthly issuance";970622
3996;1;"monthly issuance";970622
622;24;"monthly issuance";970622
2340;14;"monthly issuance";970622
641;40;"monthly issuance";970622
3461;8;"monthly issuance";970623
672;53;"monthly issuance";970623
8645;60;"monthly issuance";970623
438;37;"monthly issuance";970623
2443;46;"monthly issuance";970625
4309;74;"weekly issuance";970625
3075;71;"monthly issuance";970625
2200;1;"monthly issuance";970626
3245;45;"monthly issuance";970626
2806;53;"monthly issuance";970626
556;12;"monthly issuance";970626
4301;1;"monthly issuance";970626
4156;42;"monthly issuance";970627
1921;42;"monthly issuance";970627
2939;5;"monthly issuance";970628
3665;28;"monthly issuance";970628
3524;66;"monthly issuance";970628
5196;13;"weekly issuance";970629
2883;77;"monthly issuance";970629
1346;74;"monthly issuance";970701
1514;7;"monthly issuance";970701
3154;1;"monthly issuance";970702
2081;36;"monthly issuance";970702
1255;68;"monthly issuance";970702
2208;7;"monthly issuance";970702
1284;55;"monthly issuance";970702
8153;9;"monthly issuance";970702
7721;13;"monthly issuance";970703
3889;16;"monthly issuance";970703
3085;66;"monthly issuance";970703
768;26;"monthly issuance";970703
8919;62;"monthly issuance";970703
185;32;"monthly issuance";970704
4150;65;"monthly issuance";970705
10774;46;"monthly issuance";970705
2728;52;"weekly issuance";970706
1339;76;"monthly issuance";970706
1929;1;"monthly issuance";970706
3433;73;"monthly issuance";970707
2337;65;"monthly issuance";970707
3;5;"monthly issuance";970707
2093;64;"monthly issuance";970707
3906;52;"monthly issuance";970708
3529;12;"monthly issuance";970708
864;72;"monthly issuance";970708
4336;2;"monthly issuance";970708
1647;1;"monthly issuance";970709
2169;57;"monthly issuance";970709
258;64;"monthly issuance";970709
1110;54;"monthly issuance";970710
105;21;"monthly issuance";970710
2992;43;"monthly issuance";970711
11317;50;"monthly issuance";970711
1681;68;"monthly issuance";970711
3428;27;"monthly issuance";970712
679;22;"monthly issuance";970712
10644;16;"monthly issuance";970712
2182;22;"monthly issuance";970712
9560;1;"monthly issuance";970713
3985;1;"monthly issuance";970713
3833;77;"monthly issuance";970713
705;35;"monthly issuance";970714
2447;38;"monthly issuance";970714
2452;1;"monthly issuance";970714
469;72;"monthly issuance";970714
483;70;"monthly issuance";970715
2678;1;"monthly issuance";970715
2183;54;"monthly issuance";970717
7052;55;"issuance after transaction";970717
680;17;"monthly issuance";970718
284;54;"monthly issuance";970718
1027;68;"monthly issuance";970718
1995;54;"monthly issuance";970718
211;28;"monthly issuance";970719
1432;27;"monthly issuance";970719
2369;49;"monthly issuance";970719
3867;1;"monthly issuance";970719
1890;1;"weekly issuance";970720
2204;9;"monthly issuance";970720
970;18;"monthly issuance";970720
5290;34;"monthly issuance";970721
2316;1;"monthly issuance";970721
611;46;"monthly issuance";970721
1794;74;"monthly issuance";970723
801;16;"monthly issuance";970723
3057;9;"monthly issuance";970723
2196;11;"monthly issuance";970724
2646;6;"monthly issuance";970724
2722;69;"monthly issuance";970724
2679;67;"monthly issuance";970724
2587;1;"monthly issuance";970725
3346;1;"monthly issuance";970725
1454;46;"monthly issuance";970725
2197;46;"monthly issuance";970726
1776;36;"monthly issuance";970727
547;24;"monthly issuance";970727
5758;44;"monthly issuance";970728
3185;45;"monthly issuance";970729
1950;70;"monthly issuance";970801
811;14;"weekly issuance";970801
3381;68;"monthly issuance";970802
1522;48;"monthly issuance";970802
41;72;"monthly issuance";970802
4533;68;"monthly issuance";970803
3343;1;"monthly issuance";970803
3686;77;"monthly issuance";970803
2927;37;"monthly issuance";970804
4091;9;"monthly issuance";970804
6602;74;"monthly issuance";970804
2558;46;"monthly issuance";970804
3208;29;"monthly issuance";970804
1389;34;"monthly issuance";970805
1033;32;"monthly issuance";970805
2449;23;"monthly issuance";970805
2000;5;"monthly issuance";970806
3724;16;"monthly issuance";970806
3281;1;"monthly issuance";970806
326;61;"monthly issuance";970806
307;26;"monthly issuance";970807
1951;23;"monthly issuance";970807
4445;47;"monthly issuance";970807
2338;59;"monthly issuance";970808
1319;56;"issuance after transaction";970808
311;50;"monthly issuance";970808
3293;1;"monthly issuance";970808
1648;40;"monthly issuance";970808
38;19;"weekly issuance";970808
1434;70;"monthly issuance";970808
7437;19;"weekly issuance";970808
4784;46;"monthly issuance";970808
2644;1;"monthly issuance";970808
785;21;"weekly issuance";970809
2776;23;"monthly issuance";970810
5572;15;"monthly issuance";970811
3046;74;"monthly issuance";970811
2138;75;"monthly issuance";970811
1662;1;"monthly issuance";970811
386;1;"monthly issuance";970811
591;1;"monthly issuance";970812
792;3;"monthly issuance";970813
1043;1;"monthly issuance";970813
9433;59;"monthly issuance";970814
509;36;"monthly issuance";970814
1747;30;"monthly issuance";970814
2073;59;"monthly issuance";970814
3097;66;"monthly issuance";970814
3062;17;"monthly issuance";970815
1355;1;"monthly issuance";970816
1881;60;"monthly issuance";970817
2595;1;"monthly issuance";970817
13;76;"monthly issuance";970817
996;47;"monthly issuance";970818
37;20;"monthly issuance";970818
2829;66;"monthly issuance";970818
529;39;"monthly issuance";970818
1857;37;"monthly issuance";970818
9140;32;"monthly issuance";970818
2485;41;"monthly issuance";970818
2607;1;"monthly issuance";970819
653;27;"monthly issuance";970819
10799;76;"monthly issuance";970819
1567;10;"monthly issuance";970819
1845;47;"monthly issuance";970820
1181;69;"monthly issuance";970820
3070;56;"monthly issuance";970821
645;70;"monthly issuance";970821
1795;53;"monthly issuance";970821
2442;14;"monthly issuance";970821
2845;62;"monthly issuance";970821
8639;46;"monthly issuance";970822
4003;25;"monthly issuance";970822
3537;45;"monthly issuance";970822
2394;62;"monthly issuance";970823
859;13;"monthly issuance";970826
3798;15;"monthly issuance";970827
2317;68;"monthly issuance";970828
3828;44;"monthly issuance";970828
2422;27;"monthly issuance";970829
3556;58;"monthly issuance";970829
1154;5;"weekly issuance";970829
3901;12;"monthly issuance";970830
3950;48;"monthly issuance";970901
2142;42;"monthly issuance";970901
2492;73;"monthly issuance";970901
45;64;"monthly issuance";970902
2172;1;"monthly issuance";970902
909;30;"monthly issuance";970902
10243;44;"monthly issuance";970903
1026;20;"monthly issuance";970903
3444;53;"weekly issuance";970904
1764;68;"monthly issuance";970904
4158;27;"monthly issuance";970904
585;4;"monthly issuance";970904
5698;1;"monthly issuance";970904
178;59;"monthly issuance";970906
2079;55;"monthly issuance";970906
2480;35;"monthly issuance";970907
2444;76;"monthly issuance";970907
3516;36;"weekly issuance";970907
1303;23;"monthly issuance";970908
783;1;"monthly issuance";970908
1729;53;"monthly issuance";970908
1790;70;"monthly issuance";970908
2351;74;"monthly issuance";970908
2997;40;"monthly issuance";970909
10650;76;"monthly issuance";970909
2684;7;"monthly issuance";970910
2459;55;"monthly issuance";970910
1240;1;"monthly issuance";970911
1783;70;"monthly issuance";970911
7156;71;"monthly issuance";970911
1085;42;"monthly issuance";970911
677;70;"monthly issuance";970913
6505;7;"monthly issuance";970913
402;68;"monthly issuance";970914
9156;18;"monthly issuance";970914
3987;25;"monthly issuance";970914
3852;20;"monthly issuance";970914
384;24;"weekly issuance";970914
1946;46;"monthly issuance";970916
3603;3;"monthly issuance";970917
1872;61;"monthly issuance";970917
3671;21;"monthly issuance";970917
735;70;"monthly issuance";970917
3274;76;"monthly issuance";970917
5870;75;"monthly issuance";970917
5283;15;"monthly issuance";970918
1438;23;"weekly issuance";970918
328;1;"monthly issuance";970918
118;68;"monthly issuance";970918
387;72;"monthly issuance";970919
3300;71;"monthly issuance";970919
3657;62;"monthly issuance";970919
823;71;"monthly issuance";970919
1876;1;"monthly issuance";970920
2765;69;"monthly issuance";970920
3463;38;"monthly issuance";970921
3103;1;"issuance after transaction";970921
1101;4;"monthly issuance";970922
179;1;"weekly issuance";970922
3610;1;"monthly issuance";970922
1814;17;"monthly issuance";970923
1718;71;"monthly issuance";970923
16;12;"monthly issuance";970923
4616;1;"monthly issuance";970924
3757;64;"monthly issuance";970924
2942;44;"monthly issuance";970924
89;68;"monthly issuance";970925
3106;12;"weekly issuance";970926
2312;65;"monthly issuance";970926
177;1;"monthly issuance";970926
4128;64;"monthly issuance";970926
2846;1;"monthly issuance";970927
1443;54;"monthly issuance";970927
1992;48;"monthly issuance";970927
755;38;"monthly issuance";970927
7274;11;"monthly issuance";970928
3383;29;"monthly issuance";970928
2461;1;"monthly issuance";970928
3916;8;"monthly issuance";970928
2745;60;"monthly issuance";970928
10152;34;"monthly issuance";970928
2007;45;"monthly issuance";970929
1064;70;"monthly issuance";970929
2370;51;"monthly issuance";971001
1379;47;"monthly issuance";971001
1313;45;"monthly issuance";971001
129;74;"monthly issuance";971001
6866;14;"monthly issuance";971002
4132;36;"monthly issuance";971002
2136;75;"monthly issuance";971002
2036;70;"monthly issuance";971003
3401;38;"weekly issuance";971004
1596;70;"monthly issuance";971005
4116;6;"monthly issuance";971005
3342;59;"monthly issuance";971006
2715;42;"monthly issuance";971006
4143;55;"monthly issuance";971007
2133;11;"monthly issuance";971007
2069;72;"monthly issuance";971008
205;1;"monthly issuance";971008
1150;29;"monthly issuance";971008
1608;26;"monthly issuance";971008
1494;1;"monthly issuance";971008
2272;48;"monthly issuance";971008
2634;45;"monthly issuance";971008
745;43;"monthly issuance";971009
3813;1;"monthly issuance";971009
1342;9;"monthly issuance";971009
121;55;"monthly issuance";971011
1727;9;"monthly issuance";971011
2097;46;"monthly issuance";971011
133;64;"weekly issuance";971011
2897;51;"monthly issuance";971011
5708;64;"weekly issuance";971012
7049;69;"monthly issuance";971012
1279;28;"monthly issuance";971013
502;1;"monthly issuance";971013
1506;51;"monthly issuance";971013
2231;2;"monthly issuance";971014
966;15;"monthly issuance";971014
1968;16;"weekly issuance";971014
2879;15;"monthly issuance";971014
3023;35;"monthly issuance";971014
3561;33;"monthly issuance";971015
1807;21;"monthly issuance";971015
11327;7;"monthly issuance";971015
2053;5;"monthly issuance";971016
550;24;"monthly issuance";971017
3324;3;"monthly issuance";971017
1061;44;"monthly issuance";971017
2215;48;"monthly issuance";971017
961;1;"monthly issuance";971018
2579;24;"monthly issuance";971018
3919;34;"monthly issuance";971018
3875;44;"monthly issuance";971018
2311;28;"monthly issuance";971019
2556;46;"monthly issuance";971019
1615;1;"monthly issuance";971020
2910;68;"monthly issuance";971021
2756;24;"monthly issuance";971021
1572;72;"monthly issuance";971021
3857;54;"monthly issuance";971022
156;64;"monthly issuance";971022
3922;68;"monthly issuance";971022
1209;23;"monthly issuance";971023
2371;15;"weekly issuance";971023
852;57;"monthly issuance";971023
2152;22;"monthly issuance";971023
398;69;"monthly issuance";971024
2174;18;"monthly issuance";971024
3705;20;"monthly issuance";971024
1172;6;"monthly issuance";971025
876;4;"monthly issuance";971026
2413;33;"monthly issuance";971027
3963;9;"monthly issuance";971027
643;64;"monthly issuance";971028
1340;52;"monthly issuance";971028
2703;61;"monthly issuance";971028
671;60;"monthly issuance";971029
782;42;"monthly issuance";971030
2784;40;"monthly issuance";971030
1703;72;"monthly issuance";971102
3598;76;"monthly issuance";971102
639;1;"monthly issuance";971103
3325;11;"monthly issuance";971103
10613;55;"monthly issuance";971104
606;75;"monthly issuance";971104
9227;51;"monthly issuance";971104
1723;70;"monthly issuance";971104
3404;33;"monthly issuance";971104
1657;12;"monthly issuance";971104
3395;16;"monthly issuance";971105
2296;29;"monthly issuance";971105
644;4;"monthly issuance";971106
2402;18;"monthly issuance";971106
2391;2;"monthly issuance";971107
1140;49;"monthly issuance";971107
952;41;"monthly issuance";971109
696;54;"monthly issuance";971109
2998;21;"monthly issuance";971109
867;60;"monthly issuance";971109
1208;4;"monthly issuance";971109
3423;11;"monthly issuance";971110
2831;1;"monthly issuance";971110
2211;61;"issuance after transaction";971110
3360;71;"monthly issuance";971110
1245;68;"monthly issuance";971112
1348;55;"monthly issuance";971112
2920;73;"monthly issuance";971113
566;8;"monthly issuance";971113
2658;27;"monthly issuance";971114
2721;74;"monthly issuance";971114
1833;54;"monthly issuance";971115
2221;58;"monthly issuance";971115
149;43;"monthly issuance";971116
3082;33;"monthly issuance";971116
3156;1;"issuance after transaction";971116
2438;71;"monthly issuance";971116
2693;17;"monthly issuance";971117
1866;4;"monthly issuance";971117
3365;11;"monthly issuance";971118
3382;23;"weekly issuance";971120
2125;43;"weekly issuance";971120
3396;1;"monthly issuance";971120
